champ_name,counter_name,championId,counterId,champ_kda,counter_kda,champ_lane kill rate,counter_lane kill rate,champ_kill participation,counter_kill participation,champ_dmgtochamp,counter_dmgtochamp,champ_first tower kill,counter_first tower kill,champ_win ratio,counter_win ratio,champ_position win rate,counter_position win rate,champ_position pick rate,counter_position pick rate,champ_ban rate,counter_ban rate
Yasuo,Xayah,157,498,1.79,2.96,0.3817,0.6183,0.426,0.514,15341,19842,0 days 00:16:50,0 days 00:17:19,0.4559,0.5441,0.4872,0.4769,0.0075,0.0289,0.1144,0.0009
Ezreal,Swain,81,50,2.21,2.85,0.4359,0.5641,0.456,0.499,22812,19691,0 days 00:17:56,0 days 00:17:33,0.4393,0.5607,0.4785,0.5593,0.2779,0.012,0.0323,0.0096
Kog'Maw,Kai'Sa,96,145,2.25,2.6,0.4813,0.5187,0.488,0.472,22772,17022,0 days 00:18:01,0 days 00:17:12,0.4979,0.5021,0.4997,0.5018,0.0264,0.3738,0.0025,0.0619
Lucian,Xayah,236,498,2.44,2.42,0.512,0.488,0.462,0.453,19092,18334,0 days 00:17:37,0 days 00:17:36,0.5054,0.4946,0.4691,0.4769,0.0479,0.0289,0.0429,0.0009
Aphelios,Samira,523,360,1.92,2.72,0.4245,0.5755,0.448,0.502,17382,18009,0 days 00:16:57,0 days 00:16:25,0.431,0.569,0.4687,0.4991,0.0365,0.2017,0.0039,0.6463
Sivir,Aphelios,15,523,2.96,1.92,0.5154,0.4846,0.478,0.412,19628,17224,0 days 00:17:35,0 days 00:16:52,0.5501,0.4499,0.5184,0.4687,0.0371,0.0365,0.012,0.0039
Miss Fortune,Aphelios,21,523,2.76,1.94,0.565,0.435,0.488,0.43,18954,17278,0 days 00:17:04,0 days 00:16:59,0.5522,0.4478,0.5107,0.4687,0.0356,0.0365,0.0012,0.0039
Kog'Maw,Caitlyn,96,51,2.28,2.47,0.4599,0.5401,0.457,0.444,21382,17814,0 days 00:16:12,0 days 00:18:25,0.4811,0.5189,0.4997,0.5039,0.0264,0.0868,0.0025,0.011
Tahm Kench,Kai'Sa,223,145,2.75,2.49,0.5743,0.4257,0.439,0.465,8940,17524,0 days 00:17:46,0 days 00:16:24,0.5521,0.4479,0.5429,0.5018,0.0098,0.3738,0.0023,0.0619
Miss Fortune,Tahm Kench,21,223,2.25,2.78,0.3468,0.6532,0.453,0.459,19637,9662,0 days 00:16:21,0 days 00:17:21,0.4957,0.5043,0.5107,0.5429,0.0356,0.0098,0.0012,0.0023
Vayne,Xayah,67,498,2.21,2.57,0.4352,0.5648,0.443,0.473,17327,18691,0 days 00:16:20,0 days 00:18:17,0.5239,0.4761,0.5094,0.4769,0.1034,0.0289,0.0528,0.0009
Miss Fortune,Draven,21,119,2.41,2.18,0.4718,0.5282,0.476,0.445,18646,18651,0 days 00:17:23,0 days 00:17:03,0.5244,0.4756,0.5107,0.4987,0.0356,0.0193,0.0012,0.0035
Xayah,Vayne,498,67,2.59,2.2,0.5658,0.4342,0.474,0.443,18658,17283,0 days 00:18:18,0 days 00:16:20,0.4792,0.5208,0.4769,0.5094,0.0289,0.1034,0.0009,0.0528
Sivir,Tahm Kench,15,223,2.78,2.65,0.3598,0.6402,0.495,0.422,21299,8965,0 days 00:17:57,0 days 00:16:38,0.4775,0.5225,0.5184,0.5429,0.0371,0.0098,0.012,0.0023
Swain,Lucian,50,236,2.8,2.15,0.5005,0.4995,0.519,0.465,20736,19318,0 days 00:17:21,0 days 00:18:16,0.5746,0.4254,0.5593,0.4691,0.012,0.0479,0.0096,0.0429
Kalista,Senna,429,235,2.1,3.11,0.5181,0.4819,0.459,0.526,15476,17712,0 days 00:18:03,0 days 00:16:31,0.4506,0.5494,0.5042,0.4795,0.0196,0.0107,0.0029,0.2869
Senna,Varus,235,110,2.58,2.51,0.4089,0.5911,0.478,0.47,14980,19841,0 days 00:16:56,0 days 00:18:56,0.5,0.5,0.4795,0.4991,0.0107,0.0774,0.2869,0.0151
Samira,Draven,360,119,2.56,2.02,0.5467,0.4533,0.494,0.445,18097,17379,0 days 00:17:03,0 days 00:16:53,0.558,0.442,0.4991,0.4987,0.2017,0.0193,0.6463,0.0035
Miss Fortune,Jhin,21,202,2.24,3.07,0.455,0.545,0.449,0.482,17844,16949,0 days 00:17:56,0 days 00:17:28,0.4804,0.5196,0.5107,0.511,0.0356,0.1309,0.0012,0.0033
Vayne,Jhin,67,202,2.11,2.98,0.4538,0.5462,0.433,0.499,17104,17808,0 days 00:17:10,0 days 00:18:16,0.5026,0.4974,0.5094,0.511,0.1034,0.1309,0.0528,0.0033
Senna,Tristana,235,18,2.56,2.67,0.3927,0.6073,0.495,0.472,15645,18088,0 days 00:15:53,0 days 00:18:29,0.4791,0.5209,0.4795,0.5021,0.0107,0.0967,0.2869,0.0502
Xayah,Senna,498,235,2.48,2.87,0.5778,0.4222,0.439,0.503,18770,17424,0 days 00:18:39,0 days 00:16:49,0.4958,0.5042,0.4769,0.4795,0.0289,0.0107,0.0009,0.2869
Varus,Aphelios,110,523,2.86,1.81,0.599,0.401,0.496,0.401,20273,16249,0 days 00:17:17,0 days 00:17:03,0.5457,0.4543,0.4991,0.4687,0.0774,0.0365,0.0151,0.0039
Sivir,Samira,15,360,2.59,2.3,0.4557,0.5443,0.484,0.463,19303,17899,0 days 00:17:59,0 days 00:16:35,0.5102,0.4898,0.5184,0.4991,0.0371,0.2017,0.012,0.6463
Kalista,Kog'Maw,429,96,2.16,2.49,0.5056,0.4944,0.451,0.507,15545,22957,0 days 00:17:06,0 days 00:17:16,0.4503,0.5497,0.5042,0.4997,0.0196,0.0264,0.0029,0.0025
Ezreal,Caitlyn,81,51,2.38,2.43,0.4892,0.5108,0.436,0.436,20667,17785,0 days 00:16:00,0 days 00:17:52,0.4772,0.5228,0.4785,0.5039,0.2779,0.0868,0.0323,0.011
Tahm Kench,Draven,223,119,2.97,2.0,0.713,0.287,0.495,0.459,10040,20635,0 days 00:17:09,0 days 00:16:51,0.623,0.377,0.5429,0.4987,0.0098,0.0193,0.0023,0.0035
Twitch,Tahm Kench,29,223,2.43,2.89,0.5333,0.4667,0.513,0.461,19777,8957,0 days 00:16:07,0 days 00:17:19,0.4091,0.5909,0.5086,0.5429,0.0151,0.0098,0.0014,0.0023
Twitch,Swain,29,50,2.33,2.65,0.5216,0.4784,0.499,0.504,20886,18897,0 days 00:16:33,0 days 00:18:22,0.4211,0.5789,0.5086,0.5593,0.0151,0.012,0.0014,0.0096
Tristana,Sivir,18,15,2.46,2.63,0.538,0.462,0.446,0.473,17041,19183,0 days 00:16:46,0 days 00:17:20,0.4799,0.5201,0.5021,0.5184,0.0967,0.0371,0.0502,0.012
Kalista,Swain,429,50,1.89,3.32,0.4084,0.5916,0.456,0.533,15350,19975,0 days 00:17:01,0 days 00:16:34,0.3672,0.6328,0.5042,0.5593,0.0196,0.012,0.0029,0.0096
Xayah,Lucian,498,236,2.42,2.44,0.4887,0.5113,0.453,0.463,18343,19132,0 days 00:17:35,0 days 00:17:38,0.4945,0.5055,0.4769,0.4691,0.0289,0.0479,0.0009,0.0429
Tahm Kench,Miss Fortune,223,21,2.78,2.24,0.6532,0.3468,0.46,0.452,9692,19687,0 days 00:17:24,0 days 00:16:22,0.5064,0.4936,0.5429,0.5107,0.0098,0.0356,0.0023,0.0012
Kog'Maw,Swain,96,50,2.05,2.69,0.421,0.579,0.488,0.52,24823,20212,0 days 00:18:04,0 days 00:19:08,0.4947,0.5053,0.4997,0.5593,0.0264,0.012,0.0025,0.0096
Kai'Sa,Sivir,145,15,2.59,2.62,0.5455,0.4545,0.458,0.464,17167,19114,0 days 00:16:26,0 days 00:18:29,0.486,0.514,0.5018,0.5184,0.3738,0.0371,0.0619,0.012
Varus,Kalista,110,429,2.43,2.17,0.5176,0.4824,0.479,0.444,19105,15479,0 days 00:17:04,0 days 00:17:24,0.4731,0.5269,0.4991,0.5042,0.0774,0.0196,0.0151,0.0029
Ashe,Kalista,22,429,2.57,2.13,0.4887,0.5113,0.496,0.451,17257,15803,0 days 00:16:49,0 days 00:17:32,0.5524,0.4476,0.5115,0.5042,0.0531,0.0196,0.0017,0.0029
Kog'Maw,Twitch,96,29,2.05,2.46,0.436,0.564,0.465,0.497,21285,19812,0 days 00:18:00,0 days 00:17:24,0.5096,0.4904,0.4997,0.5086,0.0264,0.0151,0.0025,0.0014
Aphelios,Sivir,523,15,1.91,2.96,0.4858,0.5142,0.412,0.477,17179,19509,0 days 00:16:51,0 days 00:17:37,0.45,0.55,0.4687,0.5184,0.0365,0.0371,0.0039,0.012
Samira,Senna,360,235,2.26,2.79,0.5346,0.4654,0.47,0.53,17502,17857,0 days 00:17:46,0 days 00:16:59,0.4995,0.5005,0.4991,0.4795,0.2017,0.0107,0.6463,0.2869
Tristana,Twitch,18,29,2.39,2.46,0.4843,0.5157,0.459,0.506,17374,19868,0 days 00:18:01,0 days 00:16:13,0.5239,0.4761,0.5021,0.5086,0.0967,0.0151,0.0502,0.0014
Jinx,Xayah,222,498,2.68,2.48,0.4614,0.5386,0.471,0.449,17906,16857,0 days 00:16:48,0 days 00:17:22,0.5487,0.4513,0.5083,0.4769,0.2215,0.0289,0.0857,0.0009
Kog'Maw,Tahm Kench,96,223,2.29,2.54,0.3993,0.6007,0.485,0.446,25679,8356,0 days 00:17:18,0 days 00:17:06,0.5092,0.4908,0.4997,0.5429,0.0264,0.0098,0.0025,0.0023
Senna,Vayne,235,67,2.91,2.09,0.5154,0.4846,0.517,0.432,17896,16944,0 days 00:17:57,0 days 00:17:51,0.5151,0.4849,0.4795,0.5094,0.0107,0.1034,0.2869,0.0528
Swain,Tristana,50,18,2.87,2.27,0.5201,0.4799,0.529,0.462,20795,18386,0 days 00:16:57,0 days 00:18:00,0.5236,0.4764,0.5593,0.5021,0.012,0.0967,0.0096,0.0502
Swain,Caitlyn,50,51,2.95,2.12,0.5976,0.4024,0.508,0.446,19978,18374,0 days 00:16:43,0 days 00:17:47,0.5367,0.4633,0.5593,0.5039,0.012,0.0868,0.0096,0.011
Vayne,Sivir,67,15,2.2,2.58,0.5213,0.4787,0.428,0.469,17164,18758,0 days 00:16:30,0 days 00:18:27,0.5134,0.4866,0.5094,0.5184,0.1034,0.0371,0.0528,0.012
Kai'Sa,Jhin,145,202,2.51,2.89,0.5033,0.4967,0.464,0.488,17341,16915,0 days 00:17:35,0 days 00:17:51,0.5003,0.4997,0.5018,0.511,0.3738,0.1309,0.0619,0.0033
Kog'Maw,Xayah,96,498,2.39,2.4,0.4509,0.5491,0.487,0.444,23885,17663,0 days 00:17:07,0 days 00:17:38,0.5556,0.4444,0.4997,0.4769,0.0264,0.0289,0.0025,0.0009
Senna,Caitlyn,235,51,2.98,2.39,0.4374,0.5626,0.503,0.444,16024,17979,0 days 00:15:48,0 days 00:18:35,0.5062,0.4938,0.4795,0.5039,0.0107,0.0868,0.2869,0.011
Varus,Sivir,110,15,2.33,2.62,0.541,0.459,0.438,0.446,18289,18363,0 days 00:17:09,0 days 00:18:30,0.4674,0.5326,0.4991,0.5184,0.0774,0.0371,0.0151,0.012
Jinx,Kai'Sa,222,145,2.52,2.78,0.4466,0.5534,0.475,0.477,17692,17026,0 days 00:17:19,0 days 00:16:40,0.5083,0.4917,0.5083,0.5018,0.2215,0.3738,0.0857,0.0619
Samira,Caitlyn,360,51,2.44,2.31,0.5482,0.4518,0.474,0.462,17281,17962,0 days 00:15:46,0 days 00:17:30,0.4991,0.5009,0.4991,0.5039,0.2017,0.0868,0.6463,0.011
Vayne,Kai'Sa,67,145,2.23,2.63,0.4589,0.5411,0.452,0.486,17308,18036,0 days 00:17:09,0 days 00:17:42,0.5089,0.4911,0.5094,0.5018,0.1034,0.3738,0.0528,0.0619
Twitch,Samira,29,360,2.55,2.18,0.5255,0.4745,0.521,0.468,19595,17379,0 days 00:17:08,0 days 00:17:34,0.5053,0.4947,0.5086,0.4991,0.0151,0.2017,0.0014,0.6463
Jhin,Kai'Sa,202,145,2.89,2.51,0.4969,0.5031,0.488,0.464,16919,17341,0 days 00:17:51,0 days 00:17:35,0.4998,0.5002,0.511,0.5018,0.1309,0.3738,0.0033,0.0619
Kai'Sa,Twitch,145,29,2.35,2.57,0.4592,0.5408,0.463,0.506,16902,20054,0 days 00:17:38,0 days 00:17:24,0.4942,0.5058,0.5018,0.5086,0.3738,0.0151,0.0619,0.0014
Ashe,Senna,22,235,2.52,2.63,0.526,0.474,0.47,0.491,16829,15842,0 days 00:18:20,0 days 00:17:18,0.526,0.474,0.5115,0.4795,0.0531,0.0107,0.0017,0.2869
Twitch,Sivir,29,15,2.64,2.29,0.6274,0.3726,0.495,0.448,21145,17514,0 days 00:16:56,0 days 00:18:16,0.4992,0.5008,0.5086,0.5184,0.0151,0.0371,0.0014,0.012
Draven,Aphelios,119,523,2.44,2.02,0.5143,0.4857,0.463,0.437,18107,16206,0 days 00:16:33,0 days 00:16:33,0.5342,0.4658,0.4987,0.4687,0.0193,0.0365,0.0035,0.0039
Jinx,Ezreal,222,81,2.51,2.49,0.4742,0.5258,0.458,0.451,17590,21207,0 days 00:17:03,0 days 00:17:02,0.5133,0.4867,0.5083,0.4785,0.2215,0.2779,0.0857,0.0323
Yasuo,Tahm Kench,157,223,1.83,3.02,0.3853,0.6147,0.448,0.502,16603,11645,0 days 00:16:34,0 days 00:16:54,0.4098,0.5902,0.4872,0.5429,0.0075,0.0098,0.1144,0.0023
Kog'Maw,Kai'Sa,96,145,2.25,2.6,0.4813,0.5187,0.488,0.472,22772,17022,0 days 00:18:01,0 days 00:17:12,0.4979,0.5021,0.4997,0.5018,0.0264,0.3738,0.0025,0.0619
Jinx,Miss Fortune,222,21,2.47,2.53,0.4707,0.5293,0.457,0.472,17052,18307,0 days 00:16:46,0 days 00:17:13,0.499,0.501,0.5083,0.5107,0.2215,0.0356,0.0857,0.0012
Vayne,Ashe,67,22,2.09,2.51,0.4849,0.5151,0.434,0.482,16289,17235,0 days 00:16:44,0 days 00:18:08,0.4861,0.5139,0.5094,0.5115,0.1034,0.0531,0.0528,0.0017
Caitlyn,Sivir,51,15,2.26,2.85,0.4807,0.5193,0.417,0.46,16847,19157,0 days 00:17:08,0 days 00:17:28,0.4805,0.5195,0.5039,0.5184,0.0868,0.0371,0.011,0.012
Xayah,Miss Fortune,498,21,2.39,2.5,0.5328,0.4672,0.44,0.464,17130,18780,0 days 00:17:41,0 days 00:17:12,0.4513,0.5487,0.4769,0.5107,0.0289,0.0356,0.0009,0.0012
Samira,Kai'Sa,360,145,2.47,2.49,0.5215,0.4785,0.495,0.486,18532,17394,0 days 00:17:24,0 days 00:16:56,0.5198,0.4802,0.4991,0.5018,0.2017,0.3738,0.6463,0.0619
Ezreal,Draven,81,119,2.41,2.22,0.4951,0.5049,0.452,0.441,20663,18425,0 days 00:16:57,0 days 00:17:25,0.4934,0.5066,0.4785,0.4987,0.2779,0.0193,0.0323,0.0035
Twitch,Kai'Sa,29,145,2.58,2.34,0.5425,0.4575,0.507,0.463,20120,16901,0 days 00:17:25,0 days 00:17:38,0.508,0.492,0.5086,0.5018,0.0151,0.3738,0.0014,0.0619
Jhin,Aphelios,202,523,3.32,1.92,0.5715,0.4285,0.505,0.428,17148,17227,0 days 00:16:52,0 days 00:17:36,0.5365,0.4635,0.511,0.4687,0.1309,0.0365,0.0033,0.0039
Caitlyn,Kog'Maw,51,96,2.47,2.28,0.5405,0.4595,0.444,0.457,17809,21387,0 days 00:18:24,0 days 00:16:12,0.5192,0.4808,0.5039,0.4997,0.0868,0.0264,0.011,0.0025
Tahm Kench,Aphelios,223,523,2.98,2.11,0.566,0.434,0.447,0.461,8550,19818,0 days 00:16:11,0 days 00:17:18,0.5714,0.4286,0.5429,0.4687,0.0098,0.0365,0.0023,0.0039
Sivir,Kog'Maw,15,96,2.72,2.15,0.5049,0.4951,0.462,0.445,19349,21691,0 days 00:18:26,0 days 00:17:09,0.5206,0.4794,0.5184,0.4997,0.0371,0.0264,0.012,0.0025
Miss Fortune,Samira,21,360,2.39,2.3,0.4743,0.5257,0.494,0.475,18978,17646,0 days 00:17:31,0 days 00:16:43,0.5101,0.4899,0.5107,0.4991,0.0356,0.2017,0.0012,0.6463
Kai'Sa,Xayah,145,498,2.63,2.51,0.4785,0.5215,0.471,0.461,17574,17729,0 days 00:16:38,0 days 00:17:58,0.5156,0.4844,0.5018,0.4769,0.3738,0.0289,0.0619,0.0009
Draven,Jinx,119,222,2.31,2.53,0.5293,0.4707,0.453,0.48,18232,17173,0 days 00:17:01,0 days 00:16:38,0.4823,0.5177,0.4987,0.5083,0.0193,0.2215,0.0035,0.0857
Varus,Xayah,110,498,2.59,2.28,0.5203,0.4797,0.473,0.426,19491,16161,0 days 00:17:28,0 days 00:17:40,0.5249,0.4751,0.4991,0.4769,0.0774,0.0289,0.0151,0.0009
Twitch,Ashe,29,22,2.58,2.09,0.6026,0.3974,0.497,0.449,19902,15229,0 days 00:17:34,0 days 00:17:33,0.5298,0.4702,0.5086,0.5115,0.0151,0.0531,0.0014,0.0017
Draven,Kog'Maw,119,96,2.17,2.31,0.4915,0.5085,0.455,0.482,17950,22292,0 days 00:17:28,0 days 00:17:47,0.4702,0.5298,0.4987,0.4997,0.0193,0.0264,0.0035,0.0025
Xayah,Swain,498,50,2.04,3.12,0.4352,0.5648,0.437,0.536,19255,22544,0 days 00:18:29,0 days 00:17:34,0.4121,0.5879,0.4769,0.5593,0.0289,0.012,0.0009,0.0096
Kog'Maw,Tristana,96,18,2.26,2.54,0.4671,0.5329,0.481,0.47,22214,17498,0 days 00:16:54,0 days 00:17:46,0.519,0.481,0.4997,0.5021,0.0264,0.0967,0.0025,0.0502
Sivir,Miss Fortune,15,21,2.71,2.29,0.4989,0.5011,0.459,0.443,18743,17533,0 days 00:18:06,0 days 00:16:57,0.5211,0.4789,0.5184,0.5107,0.0371,0.0356,0.012,0.0012
Aphelios,Kog'Maw,523,96,1.96,2.53,0.4698,0.5302,0.434,0.506,16716,22356,0 days 00:17:47,0 days 00:16:55,0.4417,0.5583,0.4687,0.4997,0.0365,0.0264,0.0039,0.0025
Varus,Kai'Sa,110,145,2.45,2.46,0.5142,0.4858,0.476,0.46,19290,16649,0 days 00:17:57,0 days 00:16:58,0.5005,0.4995,0.4991,0.5018,0.0774,0.3738,0.0151,0.0619
Kog'Maw,Draven,96,119,2.31,2.17,0.5073,0.4927,0.482,0.455,22255,17930,0 days 00:17:46,0 days 00:17:28,0.5281,0.4719,0.4997,0.4987,0.0264,0.0193,0.0025,0.0035
Tristana,Senna,18,235,2.68,2.56,0.6099,0.3901,0.472,0.493,18099,15618,0 days 00:18:30,0 days 00:15:51,0.5238,0.4762,0.5021,0.4795,0.0967,0.0107,0.0502,0.2869
Kai'Sa,Tahm Kench,145,223,2.49,2.75,0.4256,0.5744,0.466,0.439,17555,8945,0 days 00:16:24,0 days 00:17:46,0.4491,0.5509,0.5018,0.5429,0.3738,0.0098,0.0619,0.0023
Kog'Maw,Ezreal,96,81,2.24,2.39,0.4891,0.5109,0.463,0.442,22128,21169,0 days 00:17:45,0 days 00:17:45,0.5053,0.4947,0.4997,0.4785,0.0264,0.2779,0.0025,0.0323
Tristana,Lucian,18,236,2.43,2.35,0.4835,0.5165,0.457,0.466,17918,18529,0 days 00:17:06,0 days 00:17:05,0.521,0.479,0.5021,0.4691,0.0967,0.0479,0.0502,0.0429
Xayah,Varus,498,110,2.29,2.59,0.4813,0.5187,0.427,0.473,16214,19555,0 days 00:17:39,0 days 00:17:28,0.4758,0.5242,0.4769,0.4991,0.0289,0.0774,0.0009,0.0151
Draven,Vayne,119,67,2.17,2.24,0.5256,0.4744,0.458,0.447,19186,16489,0 days 00:17:51,0 days 00:16:23,0.4819,0.5181,0.4987,0.5094,0.0193,0.1034,0.0035,0.0528
Jhin,Miss Fortune,202,21,3.07,2.24,0.5453,0.4547,0.482,0.449,16943,17844,0 days 00:17:28,0 days 00:17:56,0.5183,0.4817,0.511,0.5107,0.1309,0.0356,0.0033,0.0012
Miss Fortune,Swain,21,50,2.19,2.76,0.4279,0.5721,0.479,0.502,19492,20371,0 days 00:18:08,0 days 00:17:23,0.4593,0.5407,0.5107,0.5593,0.0356,0.012,0.0012,0.0096
Yasuo,Senna,157,235,1.7,3.01,0.4893,0.5107,0.437,0.543,16423,19631,0 days 00:18:47,0 days 00:16:59,0.4568,0.5432,0.4872,0.4795,0.0075,0.0107,0.1144,0.2869
Kalista,Jhin,429,202,2.18,2.97,0.49,0.51,0.456,0.501,16642,17627,0 days 00:17:37,0 days 00:16:54,0.4906,0.5094,0.5042,0.511,0.0196,0.1309,0.0029,0.0033
Caitlyn,Jinx,51,222,2.51,2.61,0.5282,0.4718,0.445,0.459,17605,17125,0 days 00:17:23,0 days 00:15:51,0.4972,0.5028,0.5039,0.5083,0.0868,0.2215,0.011,0.0857
Aphelios,Vayne,523,67,2.1,2.44,0.4916,0.5084,0.458,0.458,18662,16955,0 days 00:17:59,0 days 00:15:56,0.4723,0.5277,0.4687,0.5094,0.0365,0.1034,0.0039,0.0528
Ezreal,Sivir,81,15,2.19,2.8,0.4824,0.5176,0.416,0.461,19570,19240,0 days 00:16:29,0 days 00:18:34,0.4483,0.5517,0.4785,0.5184,0.2779,0.0371,0.0323,0.012
Samira,Lucian,360,236,2.32,2.37,0.4715,0.5285,0.483,0.485,18683,19060,0 days 00:16:49,0 days 00:17:48,0.5241,0.4759,0.4991,0.4691,0.2017,0.0479,0.6463,0.0429
Jhin,Xayah,202,498,3.11,2.27,0.5134,0.4866,0.486,0.428,17642,16772,0 days 00:17:17,0 days 00:18:04,0.5356,0.4644,0.511,0.4769,0.1309,0.0289,0.0033,0.0009
Tristana,Xayah,18,498,2.46,2.48,0.4699,0.5301,0.459,0.446,17365,17433,0 days 00:16:49,0 days 00:16:55,0.509,0.491,0.5021,0.4769,0.0967,0.0289,0.0502,0.0009
Tahm Kench,Samira,223,360,2.87,2.17,0.606,0.394,0.468,0.482,9566,17926,0 days 00:17:21,0 days 00:16:10,0.5693,0.4307,0.5429,0.4991,0.0098,0.2017,0.0023,0.6463
Kog'Maw,Senna,96,235,2.38,2.67,0.4953,0.5047,0.485,0.501,22921,15664,0 days 00:18:40,0 days 00:17:10,0.548,0.452,0.4997,0.4795,0.0264,0.0107,0.0025,0.2869
Senna,Miss Fortune,235,21,2.66,2.43,0.4737,0.5263,0.492,0.453,16046,18442,0 days 00:17:08,0 days 00:18:41,0.4535,0.5465,0.4795,0.5107,0.0107,0.0356,0.2869,0.0012
Ashe,Xayah,22,498,2.48,2.29,0.4721,0.5279,0.47,0.443,16600,16617,0 days 00:17:11,0 days 00:18:02,0.5431,0.4569,0.5115,0.4769,0.0531,0.0289,0.0017,0.0009
